time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODE,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,CodesL2,GPSWeek,L2Pflag,SVacc,health,TGD,IODC,TransTime,FitIntvl
2025-03-19 13:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G30,-0.0001907735131681,9.094947017729e-12,0.0,0.0,-25.375,5.212359972858e-09,-2.576720196202,-1.583248376846e-06,0.007523137028329,8.350238204002e-06,5153.714776993,309584.0,1.117587089539e-07,-0.1030548471623,-1.210719347e-07,0.9360300674437,206.625,-2.409776806774,-8.162840015052e-09,-2.2215211067e-10,1.0,2358.0,0.0,2.0,0.0,3.725290298462e-09,0.0,306318.0,4.0
2025-03-19 13:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 13:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G02,-0.0002159369178116,9.549694368616e-12,0.0,58.0,-67.4375,4.478400829085e-09,0.7498719541711,-3.943219780922e-06,0.01616396522149,5.139037966728e-06,5152.869066238,309600.0,-5.587935447693e-09,2.95698094128,-3.278255462646e-07,0.9662864083361,286.09375,-1.014778533645,-8.376777497835e-09,-3.29656588663e-10,1.0,2358.0,0.0,2.0,0.0,-1.769512891769e-08,58.0,307746.0,4.0
2025-03-19 14:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G04,0.0005424302071333,5.229594535194e-12,0.0,49.0,-8.75,4.612692137142e-09,0.0610948983106,-3.837049007416e-07,0.003259582910687,5.902722477913e-06,5153.641149521,309600.0,4.842877388e-08,-1.110354457897,4.284083843231e-08,0.9669634424344,269.0625,-2.904870807438,-8.086051102199e-09,3.150131215609e-10,1.0,2358.0,0.0,2.0,0.0,-4.656612873077e-09,817.0,302418.0,4.0
2025-03-19 14:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G07,-1.683551818132e-05,-1.591615728103e-12,0.0,44.0,-25.5,4.790199531038e-09,-2.384030752039,-1.562759280205e-06,0.01935621467419,7.985159754753e-06,5153.735521317,309600.0,3.091990947723e-07,-0.09924130938745,-9.313225746155e-09,0.9508513132881,213.71875,-2.066376769664,-7.782824185867e-09,-1.003613233091e-10,1.0,2358.0,0.0,2.0,0.0,-1.071020960808e-08,44.0,302418.0,4.0
2025-03-19 14:00:00,G08,0.0004976601339877,5.343281372916e-12,0.0,51.0,55.8125,5.06699677504e-09,0.3552764903033,3.069639205933e-06,0.01056456111837,2.90758907795e-06,5153.763641357,309600.0,1.136213541031e-07,1.955400730198,1.676380634308e-07,0.9483225847793,312.40625,0.4397186263543,-8.59428655796e-09,-8.25034365993e-11,1.0,2358.0,0.0,2.8,0.0,4.656612873077e-09,51.0,302418.0,4.0
2025-03-19 14:00:00,G09,0.00060401763767,1.239186531166e-11,0.0,27.0,-6.3125,4.719482299667e-09,0.9596989350385,-2.924352884293e-07,0.003014577785507,5.930662155151e-06,5153.738964081,309600.0,5.587935447693e-09,-1.172134806474,-4.656612873077e-08,0.9607933162582,263.59375,2.02829000322,-8.137838973658e-09,3.682296239562e-10,1.0,2358.0,0.0,2.0,0.0,4.656612873077e-10,27.0,302418.0,4.0
2025-03-19 14:00:00,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G16,-2.727704122663e-05,8.981260180008e-12,0.0,31.0,74.34375,4.575547732786e-09,1.426771297266,3.978610038757e-06,0.01451013307087,9.331852197647e-06,5153.714334488,309600.0,-2.961605787277e-07,1.034323994009,9.685754776001e-08,0.9599615478517,204.71875,0.8807262971226,-8.105337619846e-09,-7.857470152314e-11,1.0,2358.0,0.0,2.0,0.0,-1.024454832077e-08,31.0,302418.0,4.0
2025-03-19 14:00:00,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G18,-0.0006451494991779,3.296918293927e-12,0.0,184.0,-61.90625,4.033382292276e-09,-1.604768684417,-3.29501926899e-06,0.004878695122898,5.699694156647e-06,5153.702245712,309600.0,-4.097819328308e-08,3.06180741442,-1.043081283569e-07,0.9741756124731,277.125,-2.947503123679,-7.886399928784e-09,-1.925080187317e-10,1.0,2358.0,0.0,2.0,0.0,-8.381903171539e-09,696.0,302448.0,4.0
2025-03-19 14:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G26,-0.0001417198218405,-1.875832822407e-11,0.0,56.0,62.375,5.167358098349e-09,2.194780620965,3.17208468914e-06,0.009884793427773,9.549781680107e-06,5153.801527023,309600.0,-2.216547727585e-07,0.8589064087624,-8.754432201386e-08,0.9296842696758,180.59375,0.6218533345503,-8.16784022333e-09,-5.928818387655e-11,1.0,2358.0,0.0,2.0,0.0,6.519258022308e-09,56.0,302418.0,4.0
2025-03-19 14:00:00,G27,-2.946238964796e-05,7.958078640513e-13,0.0,78.0,54.5625,4.861273920143e-09,0.4908359084172,3.082677721977e-06,0.01349198550452,3.257766366005e-06,5153.68860054,309600.0,-1.024454832077e-07,1.984431460267,1.9371509552e-07,0.9573965448261,313.0625,0.8313760752706,-8.547141737047e-09,-1.453631978178e-10,1.0,2358.0,0.0,2.0,0.0,2.328306436539e-09,78.0,302418.0,4.0
2025-03-19 14:00:00,G28,-0.0005817040801048,-7.162270776462e-12,0.0,234.0,-22.6875,4.688409576792e-09,-2.958565841857,-1.287087798119e-06,0.0002920756815001,8.288770914078e-06,5153.574583054,309600.0,-1.862645149231e-08,-0.1289257122163,-5.215406417847e-08,0.9618732862718,222.34375,0.8284806956036,-7.986761252093e-09,-2.76797244002e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,746.0,302418.0,4.0
2025-03-19 14:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 14:00:00,G31,-0.0002126828767359,1.023181539495e-12,0.0,176.0,-24.53125,4.768770066986e-09,2.925084963267,-1.35600566864e-06,0.01061120186932,8.445233106613e-06,5153.635412216,309600.0,-7.450580596924e-08,-0.07651245882245,-1.601874828339e-07,0.9547450028816,213.5625,0.807676256718,-7.847826893491e-09,-3.035840740667e-10,1.0,2358.0,0.0,2.0,0.0,-1.303851604462e-08,176.0,302418.0,4.0
2025-03-19 14:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G30,-0.0001907078549266,9.094947017729e-12,0.0,1.0,-20.6875,5.143428530158e-09,-1.526703775466,-1.147389411926e-06,0.007523658452556,7.601454854012e-06,5153.712503433,316784.0,1.247972249985e-07,-0.1031139168685,-2.98023223877e-08,0.9360287859275,213.84375,-2.409631884257,-8.165340119191e-09,-1.63935399996e-10,1.0,2358.0,0.0,2.0,0.0,3.725290298462e-09,1.0,309618.0,4.0
2025-03-19 15:59:44,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 15:59:44,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G01,0.0001818076707423,1.921307557495e-11,0.0,109.0,-71.1875,4.486258299237e-09,0.4232175950659,-3.818422555923e-06,0.0004087490960956,5.610287189484e-06,5153.734529495,316800.0,-1.862645149231e-08,3.121144644454,-1.490116119385e-08,0.9599500932031,267.0625,-0.06477443278941,-8.148553705684e-09,-3.071556514086e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,109.0,310098.0,4.0
2025-03-19 16:00:00,G02,-0.0002158684656024,9.549694368616e-12,0.0,59.0,-57.78125,4.355181410787e-09,1.800422357561,-3.058463335037e-06,0.01616435218602,4.002824425697e-06,5152.872850418,316800.0,2.682209014893e-07,2.956923018501,2.421438694e-08,0.9662855510661,296.40625,-1.014658167671,-7.947473901331e-09,-4.346609625166e-10,1.0,2358.0,0.0,2.0,0.0,-1.769512891769e-08,59.0,309618.0,4.0
2025-03-19 16:00:00,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G04,0.0005424679256976,5.229594535194e-12,0.0,50.0,-5.21875,4.552332480063e-09,1.111197013862,-2.197921276093e-07,0.003259988036007,5.973502993584e-06,5153.642133713,316800.0,-6.332993507385e-08,-1.110411973984,8.940696716309e-08,0.966965717272,268.125,-2.904772178964,-8.013548082158e-09,2.392956819114e-10,1.0,2358.0,0.0,2.0,0.0,-4.656612873077e-09,818.0,309618.0,4.0
2025-03-19 16:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G07,-1.684669405222e-05,-1.591615728103e-12,0.0,69.0,-14.875,4.832701301407e-09,-1.333955045085,-4.6007335186e-07,0.01935694529675,7.780268788338e-06,5153.732667923,316800.0,3.725290298462e-07,-0.09929689881155,3.445893526077e-07,0.9508495548606,218.5,-2.066306704665,-8.013190924423e-09,-2.171519023912e-10,1.0,2358.0,0.0,2.0,0.0,-1.071020960808e-08,69.0,309618.0,4.0
2025-03-19 16:00:00,G08,0.0004976987838745,5.343281372916e-12,0.0,61.0,59.34375,5.06021077809e-09,1.405261606055,3.373250365257e-06,0.01056556217372,3.846362233162e-06,5153.767091751,316800.0,-3.725290298462e-08,1.95533939882,1.974403858185e-07,0.9483217450643,299.78125,0.4398623141681,-8.539998582363e-09,-1.289339420448e-10,1.0,2358.0,0.0,4.0,0.0,4.656612873077e-09,61.0,309618.0,4.0
2025-03-19 16:00:00,G09,0.0006041065789759,1.239186531166e-11,0.0,38.0,-5.0625,4.636264547599e-09,2.009796069353,-2.216547727585e-07,0.003014534129761,5.977228283882e-06,5153.739212036,316800.0,4.656612873077e-08,-1.172192634163,8.009374141693e-08,0.9607963503503,263.71875,2.028334799235,-8.013905239892e-09,3.239420649158e-10,1.0,2358.0,0.0,2.0,0.0,4.656612873077e-10,38.0,309618.0,4.0
2025-03-19 16:00:00,G10,-0.0003596530295908,-1.398348103976e-11,0.0,81.0,-38.09375,3.559433978998e-09,-2.85518170939,-2.030283212662e-06,0.01010977628175,9.050592780113e-06,5153.652860641,316800.0,2.793967723846e-08,-2.188715266056,-8.754432201386e-08,0.9882810993147,219.0625,-2.308660074445,-7.370664160605e-09,3.014411276615e-10,1.0,2358.0,0.0,2.0,0.0,2.793967723846e-09,81.0,315102.0,4.0
2025-03-19 16:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G13,0.0006989827379584,7.958078640513e-13,0.0,21.0,-15.28125,4.496258715795e-09,1.212545168128,-8.605420589447e-07,0.008951377123594,5.900859832764e-06,5153.676904678,316800.0,-1.080334186554e-07,-1.001843423691,6.519258022308e-08,0.9731416658622,272.40625,0.9569916910252,-8.091765625946e-09,1.653640309328e-10,1.0,2358.0,0.0,2.0,0.0,-1.164153218269e-08,21.0,311538.0,4.0
2025-03-19 16:00:00,G14,0.000616901088506,6.252776074689e-12,0.0,128.0,77.9375,4.807700260013e-09,-2.171484695077,3.909692168236e-06,0.00547755532898,9.387731552124e-06,5153.716464996,316800.0,4.284083843231e-08,0.9676588317659,-1.378357410431e-07,0.9440261582273,191.3125,-2.846012317345,-8.048549540109e-09,3.035840740667e-11,1.0,2358.0,0.0,2.0,0.0,-7.916241884232e-09,384.0,310176.0,4.0
2025-03-19 16:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G16,-2.721231430769e-05,8.981260180008e-12,0.0,32.0,73.75,4.470186201198e-09,2.476951946648,3.667548298836e-06,0.01451050734613,9.231269359589e-06,5153.7134552,316800.0,-3.725290298462e-08,1.034266274576,-2.458691596985e-07,0.9599631160998,200.21875,0.8807022189539,-7.715321374104e-09,2.607251459631e-11,1.0,2358.0,0.0,2.0,0.0,-1.024454832077e-08,32.0,309618.0,4.0
2025-03-19 16:00:00,G17,0.0003709024749696,-1.898570189951e-11,0.0,64.0,49.09375,4.630907181586e-09,1.464718640302,2.250075340271e-06,0.0131149032386,2.695247530937e-06,5153.648427963,316800.0,2.477318048477e-07,2.054705853535,-2.793967723846e-07,0.9641384422932,325.59375,-1.223616887641,-8.243200505246e-09,-3.428714248282e-11,1.0,2358.0,0.0,2.0,0.0,-1.117587089539e-08,64.0,313212.0,4.0
2025-03-19 16:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G22,-0.0001004883088171,-1.023181539495e-12,0.0,19.0,89.5625,4.412683805993e-09,1.970008126677,4.591420292854e-06,0.01324799074791,9.026378393173e-06,5153.669837952,316800.0,2.160668373108e-07,1.037579368557,1.676380634308e-08,0.9593384632463,202.21875,-1.064869065191,-7.723893159725e-09,-9.214669542259e-11,1.0,2358.0,0.0,2.0,0.0,-1.117587089539e-08,19.0,313272.0,4.0
2025-03-19 16:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G27,-2.945680171251e-05,7.958078640513e-13,0.0,79.0,53.9375,4.868417074827e-09,1.540943116386,2.782791852951e-06,0.01349291647784,4.066154360771e-06,5153.690980911,316800.0,-3.22237610817e-07,1.984369545185,1.098960638046e-07,0.9573957665537,302.9375,0.8314423542371,-8.45463788389e-09,-5.785955293977e-11,1.0,2358.0,0.0,2.0,0.0,2.328306436539e-09,79.0,309618.0,4.0
2025-03-19 16:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 16:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G01,0.0001819459721446,1.921307557495e-11,0.0,110.0,-60.84375,4.530545858277e-09,1.471099003898,-3.049150109291e-06,0.0004097849596292,5.509704351425e-06,5153.737092972,324000.0,6.705522537231e-08,3.121085519157,-2.421438694e-08,0.9599479032147,269.59375,-0.06251317983343,-8.191769791521e-09,-2.521533603424e-10,1.0,2358.0,0.0,2.0,0.0,-9.313225746155e-09,110.0,316818.0,4.0
2025-03-19 18:00:00,G02,-0.0002158000133932,9.549694368616e-12,0.0,60.0,-51.53125,4.421255591613e-09,2.851044591691,-2.495944499969e-06,0.01616399677005,4.436820745468e-06,5152.874336243,324000.0,2.551823854446e-07,2.956865100111,2.533197402954e-07,0.9662826895983,293.40625,-1.014611050006,-7.946402428129e-09,-2.900120801672e-10,1.0,2358.0,0.0,2.0,0.0,-1.769512891769e-08,60.0,316818.0,4.0
2025-03-19 18:00:00,G03,0.0006775422953069,4.092726157978e-12,0.0,188.0,-31.6875,3.738012846096e-09,-0.699816443421,-1.704320311546e-06,0.005867201369256,8.674338459969e-06,5153.563175201,324000.0,-1.303851604462e-08,-2.186251706159,9.872019290924e-08,0.9886732813192,226.6875,1.129313228132,-7.713892743167e-09,1.650068731986e-10,1.0,2358.0,0.0,2.0,0.0,1.396983861923e-09,188.0,319452.0,4.0
2025-03-19 18:00:00,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G06,-0.0002553109079599,-2.285105438204e-11,0.0,43.0,-65.375,3.900519615155e-09,0.4800692541371,-3.518536686897e-06,0.003502174746245,5.699694156647e-06,5153.533582687,324000.0,-4.470348358154e-08,3.061822148931,-4.470348358154e-08,0.9892700919159,284.21875,-0.6639683161455,-7.906043604165e-09,-3.000124967247e-10,1.0,2358.0,0.0,2.0,0.0,3.725290298462e-09,43.0,322182.0,4.0
2025-03-19 18:00:00,G07,-1.685740426183e-05,-1.591615728103e-12,0.0,70.0,-15.34375,4.933776940185e-09,-0.2837892018965,-6.575137376785e-07,0.01935708220117,8.154660463333e-06,5153.733335495,324000.0,-1.043081283569e-07,-0.09935687991572,2.644956111908e-07,0.950846190149,221.875,-2.066325137433,-8.453566410687e-09,-1.875078104529e-10,1.0,2358.0,0.0,2.0,0.0,-1.071020960808e-08,70.0,316818.0,4.0
2025-03-19 18:00:00,G08,0.0004977374337614,5.343281372916e-12,0.0,62.0,62.5,5.015566061316e-09,2.455420902685,3.17208468914e-06,0.01056597591378,4.073604941368e-06,5153.766233444,324000.0,-2.365559339523e-07,1.955277461795,-8.754432201386e-08,0.9483223945999,295.6875,0.4398313105452,-8.288916695223e-09,5.750239520557e-11,1.0,2358.0,0.0,4.0,0.0,4.656612873077e-09,62.0,316818.0,4.0
2025-03-19 18:00:00,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G10,-0.0003597540780902,-1.398348103976e-11,0.0,82.0,-43.5625,3.58086344305e-09,-1.804948415438,-2.311542630196e-06,0.01010980666615,9.173527359962e-06,5153.653457642,324000.0,1.490116119385e-07,-2.188768032048,-1.490116119385e-07,0.9882830991237,217.46875,-2.308706532334,-7.406737091758e-09,2.289381076197e-10,1.0,2358.0,0.0,2.0,0.0,2.793967723846e-09,82.0,316818.0,4.0
2025-03-19 18:00:00,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G13,0.0006989883258939,7.958078640513e-13,0.0,23.0,-12.3125,4.374467928434e-09,2.262780204415,-6.835907697678e-07,0.008951452909969,6.020069122314e-06,5153.67593956,324000.0,-1.117587089539e-08,-1.001901538112,-1.6950070858e-07,0.9731441440454,270.34375,0.9569356832065,-7.861756045124e-09,2.475103097979e-10,1.0,2358.0,0.0,2.0,0.0,-1.164153218269e-08,23.0,316818.0,4.0
2025-03-19 18:00:00,G14,0.0006169462576509,6.252776074689e-12,0.0,129.0,72.875,4.801271420798e-09,-1.121456597329,3.747642040253e-06,0.0054781466024,8.827075362206e-06,5153.715032578,324000.0,1.080334186554e-07,0.9676007041789,-5.029141902924e-08,0.9440266000286,199.40625,-2.845882398516,-8.071050477363e-09,6.178828801592e-11,1.0,2358.0,0.0,2.0,0.0,-7.916241884232e-09,385.0,316818.0,4.0
2025-03-19 18:00:00,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G17,0.0003707651048899,-1.898570189951e-11,0.0,65.0,52.28125,4.631264339321e-09,2.5148882783,2.88151204586e-06,0.01311457157135,2.78651714325e-06,5153.649309158,324000.0,2.291053533554e-07,2.054648077048,-7.450580596924e-09,0.964138392554,323.34375,-1.223589958245,-8.067478900021e-09,-1.182192100189e-10,1.0,2358.0,0.0,2.0,0.0,-1.117587089539e-08,65.0,316818.0,4.0
2025-03-19 18:00:00,G18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G19,0.0006098924204707,4.092726157978e-12,0.0,67.0,40.34375,4.719125141933e-09,-1.893951208841,2.183020114899e-06,0.01025588670745,3.278255462646e-06,5153.617322922,324000.0,-1.620501279831e-07,2.098815635113,-1.266598701477e-07,0.9633723589085,320.25,2.727509524863,-8.301060058185e-09,4.57161899771e-11,1.0,2358.0,0.0,2.0,0.0,-1.536682248116e-08,67.0,319038.0,4.0
2025-03-19 18:00:00,G20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G22,-0.0001004952937365,-1.023181539495e-12,0.0,20.0,87.34375,4.415183910132e-09,3.020229661694,4.474073648453e-06,0.01324859377928,8.707866072655e-06,5153.668375015,324000.0,1.583248376846e-07,1.037523202743,2.104789018631e-07,0.9593380799617,207.5625,-1.064907223946,-7.70817821942e-09,3.142988060926e-11,1.0,2358.0,0.0,2.0,0.0,-1.117587089539e-08,20.0,316818.0,4.0
2025-03-19 18:00:00,G23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G24,-0.0004362436011434,6.025402399246e-12,0.0,22.0,-23.0,5.31807866218e-09,0.645979593723,-1.274049282074e-06,0.01654748851433,7.597729563713e-06,5153.679660797,324000.0,-2.160668373108e-07,-0.2015869792154,7.636845111847e-08,0.9346038686083,221.9375,1.052949331566,-8.562856677351e-09,-3.593006806013e-10,1.0,2358.0,0.0,2.0,0.0,2.328306436539e-09,22.0,322338.0,4.0
2025-03-19 18:00:00,G25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G30,-0.0001906417310238,9.094947017729e-12,0.0,36.0,-20.0,5.157714839526e-09,-0.4741907153295,-9.03382897377e-07,0.00752389174886,7.767230272293e-06,5153.712947845,324000.0,3.166496753693e-08,-0.1031731533474,1.639127731323e-07,0.936026597402,216.34375,-2.409649721617,-8.351419298707e-09,-2.20366321999e-10,1.0,2358.0,0.0,2.0,0.0,3.725290298462e-09,36.0,316818.0,4.0
2025-03-19 18:00:00,G31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 18:00:00,G32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-19 19:59:44,G16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
